# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
5.64            	rho             	1.29194542e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.18765776e+00	(5.17187500e-01 6.51562500e-01 -8.81817767e-19)	4
5.64            	p               	5.39112858e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20472493e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.66            	mag(U)          	5.30118136e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.35865726e+00	(6.39062500e-01 2.07812500e-01 3.35962129e-18)	6
5.66            	rho             	1.03445581e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.34088878e+00	(5.17187500e-01 6.51562500e-01 -8.81817767e-19)	4
5.66            	p               	1.98825289e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20494991e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.68            	mag(U)          	5.29851600e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.36772420e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
5.68            	rho             	8.09504135e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.30705507e+00	(5.17187500e-01 6.51562500e-01 -8.81817767e-19)	4
5.68            	p               	2.54042292e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20539413e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.7             	mag(U)          	5.30508657e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.30093371e+00	(6.79687500e-01 2.10937500e-01 4.19224840e-19)	3
5.7             	rho             	1.47409400e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.17716529e+00	(5.20312500e-01 6.48437500e-01 2.47559496e-19)	4
5.7             	p               	2.61641611e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20510351e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.72            	mag(U)          	5.30597061e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.37471324e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
5.72            	rho             	6.78053795e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.14504331e+00	(5.17187500e-01 6.48437500e-01 -1.51065904e-16)	4
5.72            	p               	1.08758145e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20565842e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.74            	mag(U)          	5.30580378e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.30749868e+00	(6.48437500e-01 2.07812500e-01 3.60824491e-17)	6
5.74            	rho             	1.88492484e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.14921575e+00	(5.14062500e-01 6.48437500e-01 -2.96990482e-16)	4
5.74            	p               	4.04567673e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20505122e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.76            	mag(U)          	5.31468298e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.37424671e+00	(6.42187500e-01 2.07812500e-01 1.46078775e-16)	6
5.76            	rho             	8.03105593e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.21761048e+00	(5.14062500e-01 6.48437500e-01 -2.96990482e-16)	4
5.76            	p               	1.46138298e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20497110e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.78            	mag(U)          	5.30995133e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.32717304e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
5.78            	rho             	1.20227623e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.20597761e+00	(5.17187500e-01 6.45312500e-01 1.50900463e-16)	4
5.78            	p               	5.03930552e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20410853e+01	(5.82812500e-01 1.56250000e-03 -3.69030295e-19)	7
5.8             	mag(U)          	5.30349141e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.35978552e+00	(6.39062500e-01 2.07812500e-01 3.35962129e-18)	6
5.8             	rho             	1.19334919e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.30422269e+00	(5.14062500e-01 6.45312500e-01 2.96607196e-16)	4
5.8             	p               	2.04545766e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20481744e+01	(5.92187500e-01 1.56250000e-03 1.75018340e-18)	7
5.82            	mag(U)          	5.32148794e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.34597937e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
5.82            	rho             	8.78472918e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.17834809e+00	(5.14062500e-01 6.45312500e-01 2.96607196e-16)	4
5.82            	p               	2.81203494e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20458034e+01	(5.95312500e-01 1.56250000e-03 -2.48061442e-19)	7
5.84            	mag(U)          	5.33466623e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.31968598e+00	(6.39062500e-01 2.07812500e-01 3.35962129e-18)	6
5.84            	rho             	1.61500367e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.11466318e+00	(5.17187500e-01 6.42187500e-01 -3.04921822e-18)	4
5.84            	p               	3.08361847e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20436722e+01	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
5.86            	mag(U)          	5.33505070e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.37106952e+00	(6.42187500e-01 2.07812500e-01 1.46078775e-16)	6
5.86            	rho             	7.69933080e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.11383728e+00	(5.14062500e-01 6.42187500e-01 -9.37634101e-20)	4
5.86            	p               	1.39431027e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20463794e+01	(5.92187500e-01 1.56250000e-03 1.75018340e-18)	7
5.88            	mag(U)          	5.32872342e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.29980354e+00	(6.76562500e-01 2.10937500e-01 -8.57322829e-20)	3
5.88            	rho             	1.60211552e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.23249079e+00	(5.10937500e-01 6.42187500e-01 3.49213489e-18)	4
5.88            	p               	5.51671103e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20457394e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.9             	mag(U)          	5.33083246e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.42711212e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
5.9             	rho             	9.01097331e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.28708353e+00	(5.10937500e-01 6.42187500e-01 3.49213489e-18)	4
5.9             	p               	1.35665558e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20556510e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.92            	mag(U)          	5.33147119e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.35448178e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
5.92            	rho             	1.49816343e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.21066767e+00	(5.10937500e-01 6.42187500e-01 3.49213489e-18)	4
5.92            	p               	6.74719826e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20442671e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.94            	mag(U)          	5.28582825e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.41324257e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
5.94            	rho             	1.05662197e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.15103404e+00	(5.10937500e-01 6.39062500e-01 1.51906362e-16)	4
5.94            	p               	1.21954468e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20461064e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.96            	mag(U)          	5.34273780e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.34991219e+00	(6.42187500e-01 2.07812500e-01 1.46078775e-16)	6
5.96            	rho             	1.01924817e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.09025453e+00	(5.10937500e-01 6.39062500e-01 1.51906362e-16)	4
5.96            	p               	3.59369039e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20568362e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
5.98            	mag(U)          	5.09495394e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.33122733e+00	(6.60937500e-01 2.07812500e-01 3.94890525e-18)	6
5.98            	rho             	1.57343457e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.07596607e+00	(5.14062500e-01 6.35937500e-01 4.73434949e-19)	4
5.98            	p               	3.00515463e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20480374e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6               	mag(U)          	5.34987243e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.37271238e+00	(6.42187500e-01 2.07812500e-01 1.46078775e-16)	6
6               	rho             	6.06881507e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.11562709e+00	(5.10937500e-01 6.35937500e-01 -1.51091002e-16)	4
6               	p               	7.55576676e-04	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20554289e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.02            	mag(U)          	5.31731099e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.33431305e+00	(6.23437500e-01 2.10937500e-01 3.55979713e-19)	6
6.02            	rho             	1.51033806e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.20103206e+00	(5.07812500e-01 6.35937500e-01 -1.47072426e-16)	4
6.02            	p               	4.66145890e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20517419e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.04            	mag(U)          	5.35465706e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.36744078e+00	(6.39062500e-01 2.07812500e-01 3.35962129e-18)	6
6.04            	rho             	9.12703027e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.26361590e+00	(5.07812500e-01 6.35937500e-01 -1.47072426e-16)	4
6.04            	p               	1.81370547e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20571613e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.06            	mag(U)          	5.35395778e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.31949756e+00	(6.45312500e-01 2.07812500e-01 -1.47568348e-16)	6
6.06            	rho             	1.00258566e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.19313289e+00	(5.07812500e-01 6.35937500e-01 -1.47072426e-16)	4
6.06            	p               	3.73532914e-03	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	1.20462188e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.08            	mag(U)          	5.36038560e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.34600159e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
6.08            	rho             	1.39738327e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.06698695e+00	(5.07812500e-01 6.32812500e-01 1.51193599e-16)	4
6.08            	p               	2.34323949e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20490228e+01	(5.92187500e-01 1.56250000e-03 1.75018340e-18)	7
6.1             	mag(U)          	5.35561286e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.34893110e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
6.1             	rho             	9.09313274e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.07238116e+00	(5.07812500e-01 6.32812500e-01 1.51193599e-16)	4
6.1             	p               	2.65178816e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20450911e+01	(5.82812500e-01 1.56250000e-03 -3.69030295e-19)	7
6.12            	mag(U)          	5.31238950e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.37475769e+00	(6.32812500e-01 2.07812500e-01 -3.45784197e-17)	6
6.12            	rho             	1.79962889e-02	(6.23437500e-01 2.01562500e-01 3.54775044e-19)	6	6.14829298e+00	(5.04687500e-01 6.32812500e-01 -2.04191409e-19)	4
6.12            	p               	6.07100727e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20491177e+01	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
6.14            	mag(U)          	5.35185590e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.38752985e+00	(6.32812500e-01 2.07812500e-01 -3.45784197e-17)	6
6.14            	rho             	9.80985667e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.20341499e+00	(5.04687500e-01 6.32812500e-01 -2.04191409e-19)	4
6.14            	p               	2.01855760e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20426793e+01	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
6.16            	mag(U)          	5.36383853e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.38298685e+00	(6.23437500e-01 2.07812500e-01 -5.82658279e-19)	6
6.16            	rho             	1.05677431e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.18706402e+00	(5.04687500e-01 6.32812500e-01 -2.04191409e-19)	4
6.16            	p               	6.25961914e-03	(6.23437500e-01 2.01562500e-01 3.54775044e-19)	6	1.20477853e+01	(5.95312500e-01 1.56250000e-03 -2.48061442e-19)	7
6.18            	mag(U)          	5.35782981e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.42524779e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
6.18            	rho             	1.04122126e-02	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.15713260e+00	(5.04687500e-01 6.29687500e-01 -3.71841190e-19)	4
6.18            	p               	1.86244419e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20478981e+01	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
6.2             	mag(U)          	5.35363911e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.32709682e+00	(6.57812500e-01 2.07812500e-01 4.23240404e-19)	6
6.2             	rho             	1.13407726e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.09476622e+00	(5.04687500e-01 6.29687500e-01 -3.71841190e-19)	4
6.2             	p               	5.40591816e-03	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	1.20432968e+01	(5.89062500e-01 1.56250000e-03 3.79310138e-18)	7
6.22            	mag(U)          	5.34891260e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.40447053e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
6.22            	rho             	1.21531414e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.02249059e+00	(5.07812500e-01 6.26562500e-01 -1.00529635e-18)	4
6.22            	p               	1.60613915e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20517806e+01	(5.95312500e-01 1.56250000e-03 -2.48061442e-19)	7
6.24            	mag(U)          	5.34006308e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.31692337e+00	(6.39062500e-01 2.07812500e-01 3.35962129e-18)	6
6.24            	rho             	9.99281618e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.02755113e+00	(5.04687500e-01 6.26562500e-01 3.57545783e-18)	4
6.24            	p               	3.47933472e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20452144e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.26            	mag(U)          	5.34030983e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.36273669e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
6.26            	rho             	1.81616054e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.05172618e+00	(5.01562500e-01 6.26562500e-01 7.87652800e-19)	4
6.26            	p               	4.00827472e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20478683e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.28            	mag(U)          	5.33963001e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.35949769e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
6.28            	rho             	8.32166759e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.17765815e+00	(5.01562500e-01 6.26562500e-01 7.87652800e-19)	4
6.28            	p               	1.64014314e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20526629e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.3             	mag(U)          	5.30782265e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.31503597e+00	(6.57812500e-01 2.07812500e-01 4.23240404e-19)	6
6.3             	rho             	1.36724494e-02	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.21023379e+00	(5.01562500e-01 6.26562500e-01 7.87652800e-19)	4
6.3             	p               	6.71816462e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20535230e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.32            	mag(U)          	5.34542498e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.37272982e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
6.32            	rho             	9.77263716e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.17229677e+00	(5.01562500e-01 6.26562500e-01 7.87652800e-19)	4
6.32            	p               	1.19609924e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20561001e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.34            	mag(U)          	5.24298430e-03	(5.98437500e-01 0.00000000e+00 1.40223481e-18)	7	3.29193121e+00	(6.73437500e-01 2.10937500e-01 -3.27408978e-18)	3
6.34            	rho             	1.31665622e-02	(6.17187500e-01 2.01562500e-01 4.45727560e-20)	6	6.03136964e+00	(5.04687500e-01 6.23437500e-01 1.51333140e-16)	4
6.34            	p               	6.16332121e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20485891e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.36            	mag(U)          	5.34650948e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.40180064e+00	(6.32812500e-01 2.07812500e-01 -3.45784197e-17)	6
6.36            	rho             	1.37345094e-02	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	6.02920015e+00	(5.01562500e-01 6.23437500e-01 1.49251070e-16)	4
6.36            	p               	2.42183618e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20584764e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.38            	mag(U)          	5.35068557e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.31062539e+00	(6.35937500e-01 2.07812500e-01 -3.76764271e-17)	6
6.38            	rho             	8.58718187e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.03450822e+00	(4.98437500e-01 6.23437500e-01 -8.81817767e-19)	4
6.38            	p               	2.23604459e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	1.20523432e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.4             	mag(U)          	5.34694604e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.33819058e+00	(6.57812500e-01 2.07812500e-01 4.23240404e-19)	6
6.4             	rho             	1.65174870e-02	(6.23437500e-01 2.01562500e-01 3.54775044e-19)	6	6.08183492e+00	(4.98437500e-01 6.23437500e-01 -8.81817767e-19)	4
6.4             	p               	4.70640589e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20575639e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.42            	mag(U)          	5.33988482e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.34403680e+00	(6.32812500e-01 2.07812500e-01 -3.45784197e-17)	6
6.42            	rho             	9.62979122e-03	(6.14062500e-01 2.01562500e-01 -1.20466908e-21)	6	6.07869333e+00	(4.98437500e-01 6.23437500e-01 -8.81817767e-19)	4
6.42            	p               	1.59904378e-03	(6.10937500e-01 2.01562500e-01 -3.11045557e-18)	6	1.20493260e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.44            	mag(U)          	5.35036961e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.33123177e+00	(6.54687500e-01 2.07812500e-01 -6.36868387e-19)	6
6.44            	rho             	9.25889286e-03	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	6.14620795e+00	(4.98437500e-01 6.20312500e-01 -3.04921822e-18)	4
6.44            	p               	4.66771028e-03	(6.20312500e-01 2.01562500e-01 -4.07178149e-19)	6	1.20543712e+01	(5.98437500e-01 1.56250000e-03 -2.71311555e-18)	7
6.46            	mag(U)          	5.33819800e-03	(6.00000000e-01 1.56250000e-03 -1.15648232e-19)	7	3.38990417e+00	(6.32812500e-01 2.10937500e-01 4.19224840e-19)	6
