# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
3.58            	mag(U)          	2.19296114e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07538139e+00	(7.18750000e-01 2.18750000e-01 -2.04191409e-19)	11
3.58            	rho             	6.98545620e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.61943151e+00	(6.43750000e-01 8.18750000e-01 3.93886634e-18)	8
3.58            	p               	3.03283735e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.23705668e+01	(6.43750000e-01 8.18750000e-01 3.93886634e-18)	8
3.6             	mag(U)          	2.19247746e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07092283e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.6             	rho             	6.31011625e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.65685030e+00	(6.43750000e-01 8.18750000e-01 3.93886634e-18)	8
3.6             	p               	4.08634652e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.25518538e+01	(6.43750000e-01 8.18750000e-01 3.93886634e-18)	8
3.62            	mag(U)          	2.19277343e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07098696e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.62            	rho             	5.61708879e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.65783344e+00	(6.56250000e-01 8.06250000e-01 2.17402613e-18)	8
3.62            	p               	2.30401091e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.24723216e+01	(6.43750000e-01 8.18750000e-01 3.93886634e-18)	8
3.64            	mag(U)          	2.19403925e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07106282e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.64            	rho             	8.38153651e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.75903450e+00	(6.43750000e-01 8.06250000e-01 7.45489383e-19)	8
3.64            	p               	5.95452372e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.22700509e+01	(6.43750000e-01 8.18750000e-01 3.93886634e-18)	8
3.66            	mag(U)          	2.19553703e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07111686e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.66            	rho             	4.35554034e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.87973796e+00	(6.43750000e-01 8.06250000e-01 7.45489383e-19)	8
3.66            	p               	1.82017530e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.23834343e+01	(6.43750000e-01 8.06250000e-01 7.45489383e-19)	8
3.68            	mag(U)          	2.19672246e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07113041e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.68            	rho             	6.89097194e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.86840311e+00	(6.43750000e-01 8.06250000e-01 7.45489383e-19)	8
3.68            	p               	3.01513343e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.24390880e+01	(6.43750000e-01 8.06250000e-01 7.45489383e-19)	8
3.7             	mag(U)          	2.19789699e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07112666e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.7             	rho             	6.24525275e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.71864277e+00	(6.43750000e-01 8.06250000e-01 7.45489383e-19)	8
3.7             	p               	3.56763091e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.22087212e+01	(6.43750000e-01 8.06250000e-01 7.45489383e-19)	8
3.72            	mag(U)          	2.19888044e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07112594e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.72            	rho             	7.41544170e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.50491440e+00	(6.43750000e-01 8.06250000e-01 7.45489383e-19)	8
3.72            	p               	3.46510605e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20140067e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
3.74            	mag(U)          	2.19914134e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07112316e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.74            	rho             	5.72746960e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.49704797e+00	(6.43750000e-01 7.93750000e-01 -2.23506270e-18)	8
3.74            	p               	3.36345656e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20078044e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
3.76            	mag(U)          	2.19835790e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07173293e+00	(7.18750000e-01 2.18750000e-01 -2.04191409e-19)	11
3.76            	rho             	6.70443029e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.51978270e+00	(6.43750000e-01 7.93750000e-01 -2.23506270e-18)	8
3.76            	p               	2.86230035e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20038246e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
3.78            	mag(U)          	2.19730829e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07106684e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.78            	rho             	6.84001359e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.55396778e+00	(6.43750000e-01 7.93750000e-01 -2.23506270e-18)	8
3.78            	p               	4.73025970e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.21048500e+01	(6.31250000e-01 8.06250000e-01 1.71926356e-18)	8
3.8             	mag(U)          	2.19710229e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07105296e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.8             	rho             	4.38517526e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.58572015e+00	(6.43750000e-01 7.93750000e-01 -2.23506270e-18)	8
3.8             	p               	1.56495324e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.22170216e+01	(6.31250000e-01 8.06250000e-01 1.71926356e-18)	8
3.82            	mag(U)          	2.19789922e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07108174e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.82            	rho             	9.78227508e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.62542581e+00	(6.31250000e-01 7.93750000e-01 4.95520548e-19)	8
3.82            	p               	4.70571230e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.22307880e+01	(6.31250000e-01 8.06250000e-01 1.71926356e-18)	8
3.84            	mag(U)          	2.19908922e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07114140e+00	(3.81250000e-01 4.18750000e-01 -5.56872337e-17)	14
3.84            	rho             	4.70210005e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.75377181e+00	(6.31250000e-01 7.93750000e-01 4.95520548e-19)	8
3.84            	p               	2.27117877e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.21350423e+01	(6.31250000e-01 8.06250000e-01 1.71926356e-18)	8
3.86            	mag(U)          	2.20006450e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07154940e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
3.86            	rho             	9.07309841e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.83638989e+00	(6.31250000e-01 7.93750000e-01 4.95520548e-19)	12
3.86            	p               	3.82663058e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.23922711e+01	(6.31250000e-01 7.93750000e-01 4.95520548e-19)	8
3.88            	mag(U)          	2.20022183e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07239741e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
3.88            	rho             	5.55088271e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.86443812e+00	(6.31250000e-01 7.93750000e-01 4.95520548e-19)	8
3.88            	p               	3.40537885e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.25265075e+01	(6.31250000e-01 7.93750000e-01 4.95520548e-19)	8
3.9             	mag(U)          	2.20138665e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.10042643e+00	(7.31250000e-01 2.18750000e-01 -3.74893018e-18)	11
3.9             	rho             	5.12639549e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.71179055e+00	(6.31250000e-01 7.93750000e-01 4.95520548e-19)	8
3.9             	p               	1.98004842e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.22719113e+01	(6.31250000e-01 7.93750000e-01 4.95520548e-19)	8
3.92            	mag(U)          	2.20166599e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07382512e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
3.92            	rho             	7.92314514e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.50502211e+00	(6.31250000e-01 7.93750000e-01 4.95520548e-19)	8
3.92            	p               	4.56106360e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20121028e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
3.94            	mag(U)          	2.20143438e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07437899e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
3.94            	rho             	5.32581492e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.50746688e+00	(6.31250000e-01 7.81250000e-01 -1.06813992e-19)	8
3.94            	p               	2.59209094e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20081721e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
3.96            	mag(U)          	2.20068234e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07479115e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
3.96            	rho             	8.77538668e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.51108012e+00	(6.31250000e-01 7.81250000e-01 -1.06813992e-19)	12
3.96            	p               	5.92054545e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20042191e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
3.98            	mag(U)          	2.19964734e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07497501e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
3.98            	rho             	4.47773258e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.52559427e+00	(6.31250000e-01 7.81250000e-01 -1.06813992e-19)	8
3.98            	p               	2.00826164e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20041439e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
4               	mag(U)          	2.19989778e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07494546e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4               	rho             	9.42987042e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	6.52527757e+00	(6.31250000e-01 7.81250000e-01 -1.06813992e-19)	12
4               	p               	3.94510200e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20080354e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
4.02            	mag(U)          	2.20036117e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07489556e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.02            	rho             	4.85316171e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.59162080e+00	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.02            	p               	2.59873783e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20111269e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
4.04            	mag(U)          	2.19948690e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07501939e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.04            	rho             	7.23627596e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.68684318e+00	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.04            	p               	2.73509166e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20442199e+01	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.06            	mag(U)          	2.20084140e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07531271e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.06            	rho             	6.05087902e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.74032516e+00	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.06            	p               	4.03663012e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.22361886e+01	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.08            	mag(U)          	2.20221347e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07564117e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.08            	rho             	4.86696457e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.75189370e+00	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.08            	p               	1.85475971e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.23246480e+01	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.1             	mag(U)          	2.20275781e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07595017e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.1             	rho             	9.10143827e-02	(6.68750000e-01 2.06250000e-01 2.25473896e-19)	11	6.74536896e+00	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.1             	p               	5.63007451e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.23647037e+01	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.12            	mag(U)          	2.20320163e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07627683e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.12            	rho             	4.90872197e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.68083711e+00	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.12            	p               	2.52938394e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.22995315e+01	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.14            	mag(U)          	2.20217788e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08474061e+00	(7.18750000e-01 2.18750000e-01 -2.04191409e-19)	11
4.14            	rho             	6.41235566e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.51120297e+00	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.14            	p               	3.03677422e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20557954e+01	(6.18750000e-01 7.81250000e-01 3.15020965e-19)	8
4.16            	mag(U)          	2.20058744e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07677903e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.16            	rho             	6.50790169e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.57660144e+00	(6.18750000e-01 7.68750000e-01 -7.30417969e-17)	8
4.16            	p               	4.18367633e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20071214e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
4.18            	mag(U)          	2.20079920e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07685284e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.18            	rho             	4.93321913e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.57773018e+00	(6.18750000e-01 7.68750000e-01 -7.30417969e-17)	8
4.18            	p               	2.04378770e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20072100e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
4.2             	mag(U)          	2.20101778e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07685882e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.2             	rho             	9.69247900e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.55134430e+00	(6.18750000e-01 7.68750000e-01 -7.30417969e-17)	8
4.2             	p               	4.68252719e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20095644e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
4.22            	mag(U)          	2.20036104e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07687071e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.22            	rho             	5.63697370e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.51435015e+00	(6.18750000e-01 7.68750000e-01 -7.30417969e-17)	8
4.22            	p               	3.34720437e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20130404e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
4.24            	mag(U)          	2.20026410e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07697126e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.24            	rho             	6.56359962e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.47536346e+00	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.24            	p               	3.38642984e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20148972e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
4.26            	mag(U)          	2.20102863e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07716917e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.26            	rho             	5.19666558e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.56288723e+00	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.26            	p               	2.66572872e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20145716e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
4.28            	mag(U)          	2.20135564e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07741905e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.28            	rho             	8.90655055e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.61707848e+00	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.28            	p               	3.64185719e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20891114e+01	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.3             	mag(U)          	2.20227917e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07767098e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.3             	rho             	5.36008118e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.62449488e+00	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.3             	p               	3.18984059e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.21610366e+01	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.32            	mag(U)          	2.20218116e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07786964e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.32            	rho             	6.20907284e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.62684967e+00	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.32            	p               	2.60097081e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.22040259e+01	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.34            	mag(U)          	2.20060647e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07800231e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.34            	rho             	7.02043893e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.60815695e+00	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.34            	p               	4.88695082e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.22051059e+01	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.36            	mag(U)          	2.19936808e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07807863e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
4.36            	rho             	4.16922383e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.55067998e+00	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.36            	p               	1.48399937e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.21553057e+01	(6.06250000e-01 7.68750000e-01 -7.29039626e-17)	12
4.38            	mag(U)          	2.19884032e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.07810731e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
